image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C2_EndoCV2021_001219,0.01862572319805622,0.4281269311904907,0.4095012079924345,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_9_endocv2021_positive_650,0.018919743597507477,0.8377763032913208,0.8188565596938133,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001417,0.019083969295024872,0.6518442034721375,0.6327602341771126,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00410,0.01975565403699875,0.07041484862565994,0.050659194588661194,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00111,0.02019464783370495,0.316554456949234,0.29635980911552906,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C2_EndoCV2021_001137,0.020275048911571503,3.211303722938652e-10,-0.02027504859044113,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00411,0.020366892218589783,0.8522727489471436,0.8319058567285538,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100114,0.021153846755623817,0.2194174826145172,0.1982636358588934,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00409,0.02164621464908123,0.4226110279560089,0.4009648133069277,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_6_endocv2021_positive_263,0.022416498512029648,0.021953897550702095,-0.0004626009613275528,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_175OLCV1_100H0011,0.022934338077902794,0.46072152256965637,0.4377871844917536,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_374OLCV1_100H0016,0.023032939061522484,0.9488054513931274,0.925772512331605,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00464,0.02319801226258278,0.08705547451972961,0.06385746225714684,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_10_endocv2021_positive_950,0.023514503613114357,0.027498764917254448,0.003984261304140091,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00350,0.024025335907936096,0.06430087983608246,0.04027554392814636,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000127,0.024051256477832794,0.10648918151855469,0.0824379250407219,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_176OLCV1_100H0126,0.024190297350287437,0.9002557396888733,0.8760654423385859,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_20_endocv2021_positive_782,0.02431151643395424,0.6958250403404236,0.6715135239064693,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000340,0.024872932583093643,0.8614916205406189,0.8366186879575253,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0039,0.025250326842069626,0.9818503856658936,0.9566000588238239,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001321,0.025423729792237282,0.9238845109939575,0.8984607812017202,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00206,0.025737443938851357,0.3269627094268799,0.3012252654880285,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C4_6_endocv2021_positive_503,0.026679841801524162,0.016705336049199104,-0.009974505752325058,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_6_endocv2021_positive_388,0.028484957292675972,0.01957186497747898,-0.008913092315196991,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_434OLCV1_100S0007,0.02864190749824047,3.2786884318625198e-09,-0.02864190421955204,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000120,0.029044346883893013,0.047586675733327866,0.018542328849434853,KvasirCVC__cvc_444_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_326OLCV1_100H0006,0.029301075264811516,0.700964629650116,0.6716635543853045,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_975OLCV1_100H0014,0.03108740970492363,0.8033613562583923,0.7722739465534687,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100085,0.031210672110319138,0.7563879489898682,0.725177276879549,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C3_C3_EndoCV2021_00495,0.03139831870794296,0.8737382292747498,0.8423399105668068,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00233,0.03155243396759033,0.6763150691986084,0.6447626352310181,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001349,0.03170955926179886,0.9815594553947449,0.949849896132946,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000208,0.03215579688549042,0.057041700929403305,0.024885904043912888,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000009,0.03218919411301613,0.03131740912795067,-0.0008717849850654602,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_28_endocv2021_positive_708,0.03227870538830757,0.275987833738327,0.24370912835001945,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100041,0.03315412253141403,0.02101769857108593,-0.012136423960328102,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C6_EndoCV2021_C6_0100040,0.033338338136672974,0.2709677517414093,0.23762941360473633,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00466,0.035777702927589417,0.5584137439727783,0.5226360410451889,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_906OLCV1_100H0002,0.0360693633556366,0.9145299196243286,0.878460556268692,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_718OLCV1_100H0002,0.03655185550451279,0.047627031803131104,0.011075176298618317,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00218,0.03719785809516907,0.9029850959777832,0.8657872378826141,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001309,0.04066811874508858,0.9456790089607239,0.9050108902156353,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_21_endocv2021_positive_1498,0.041739363223314285,0.9367470145225525,0.8950076512992382,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000229,0.04192546755075455,0.0016863414784893394,-0.04023912607226521,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_597OLCV1_100H0044,0.042195338755846024,0.859350860118866,0.8171555213630199,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000100,0.04278501123189926,0.05141335353255272,0.008628342300653458,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100077,0.045003630220890045,0.0759083554148674,0.030904725193977356,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C3_C3_EndoCV2021_0051,0.04512729123234749,0.964560866355896,0.9194335751235485,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00465,0.04578447714447975,0.2982954680919647,0.25251099094748497,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000182,0.045966651290655136,0.045925259590148926,-4.139170050621033e-05,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_4_endocv2021_positive_954,0.04726861044764519,0.06637519598007202,0.019106585532426834,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_21_endocv2021_positive_829,0.04729374498128891,0.33504432439804077,0.28775057941675186,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001032,0.0476190485060215,0.0476190485060215,0.0,,,
PolypGen__C2_EndoCV2021_001299,0.048841699957847595,0.04829493165016174,-0.000546768307685852,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000168,0.04921912029385567,0.049207475036382675,-1.1645257472991943e-05,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_553OLCV1_100H0004,0.05181202292442322,0.40971839427948,0.35790637135505676,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_8_endocv2021_positive_1447,0.052022743970155716,0.07638422399759293,0.02436148002743721,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001113,0.052440665662288666,0.8534584045410156,0.801017738878727,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_376OLCV1_100H0010,0.05342422425746918,0.9542556405067444,0.9008314162492752,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000319,0.05510968342423439,0.18405215442180634,0.12894247099757195,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_9_endocv2021_positive_1269,0.05603925883769989,0.06032551825046539,0.004286259412765503,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_10_endocv2021_positive_1087,0.056159742176532745,0.39086294174194336,0.3347031995654106,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000098,0.05629171058535576,0.05774955451488495,0.00145784392952919,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000125,0.05637212470173836,0.14733466506004333,0.09096254035830498,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001003,0.05672479420900345,0.23260851204395294,0.1758837178349495,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0028,0.05674406513571739,0.08144360035657883,0.024699535220861435,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00427,0.05876591429114342,0.9172837734222412,0.8585178591310978,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C4_34_endocv2021_positive_638,0.06060606241226196,0.06474938243627548,0.004143320024013519,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_28_endocv2021_positive_1034,0.06203339248895645,0.2023676633834839,0.14033427089452744,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_425OLCV1_100H0018,0.06237244978547096,0.9556451439857483,0.8932726942002773,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_290OLCV1_100H0020,0.06303075700998306,0.32103967666625977,0.2580089196562767,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_23_endocv2021_positive_269,0.06339819729328156,0.13137471675872803,0.06797651946544647,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_6_endocv2021_positive_335,0.06484352797269821,0.030439386144280434,-0.03440414182841778,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00178,0.06508637964725494,0.06561360508203506,0.0005272254347801208,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_100H0050,0.06681327521800995,0.2191876769065857,0.15237440168857574,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000003,0.06736422330141068,0.07058577984571457,0.003221556544303894,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_370OLCV1_100H0010,0.06796678900718689,1.6556291893010666e-09,-0.0679667873515577,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju0tl3uz8blh0993wxvn7ly3_boundary
PolypGen__C1_470OLCV1_100H0012,0.06799819320440292,0.9444918632507324,0.8764936700463295,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001345,0.06899049133062363,0.0665447860956192,-0.002445705235004425,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
