image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C3_C3_EndoCV2021_00485,0.2584269642829895,0.2584269642829895,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000087,0.2592875063419342,0.2592875063419342,0.0,,,
PolypGen__C4_35_endocv2021_negative_1005,0.265868604183197,0.265868604183197,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000222,0.265880823135376,0.265880823135376,0.0,,,
PolypGen__C3_C3_EndoCV2021_00454,0.26916375756263733,0.26916375756263733,0.0,,,
PolypGen__C2_EndoCV2021_001090,0.27137619256973267,0.27137619256973267,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000008,0.2726069688796997,0.2726069688796997,0.0,,,
PolypGen__C4_29_endocv2021_positive_471,0.2732003927230835,0.2732003927230835,0.0,,,
PolypGen__C1_963OLCV1_100H0006,0.27360931038856506,0.27360931038856506,0.0,,,
PolypGen__C3_C3_EndoCV2021_00229,0.2772511839866638,0.2772511839866638,0.0,,,
PolypGen__C2_EndoCV2021_001374,0.2777777910232544,0.2777777910232544,0.0,,,
PolypGen__C4_19_endocv2021_positive_1496,0.27961164712905884,0.27961164712905884,0.0,,,
PolypGen__C3_C3_EndoCV2021_009,0.28455862402915955,0.28455862402915955,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100031,0.2871468663215637,0.2871468663215637,0.0,,,
PolypGen__C3_C3_EndoCV2021_0059,0.2890337109565735,0.2890337109565735,0.0,,,
PolypGen__C2_EndoCV2021_001327,0.2896976172924042,0.2896976172924042,0.0,,,
PolypGen__C4_14_endocv2021_positive_1435,0.29161694645881653,0.29161694645881653,0.0,,,
PolypGen__C3_C3_EndoCV2021_00179,0.3014552891254425,0.3014552891254425,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000116,0.30261486768722534,0.30261486768722534,0.0,,,
PolypGen__C1_419OLCV1_100H0014,0.30365151166915894,0.30365151166915894,0.0,,,
PolypGen__C1_295OLCV1_100H0004,0.3063788115978241,0.3063788115978241,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000232,0.3078276216983795,0.3078276216983795,0.0,,,
PolypGen__C3_C3_EndoCV2021_00169,0.3167961835861206,0.3167961835861206,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100019,0.32102108001708984,0.32102108001708984,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000224,0.3225208520889282,0.3225208520889282,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100018,0.3287944197654724,0.3287944197654724,0.0,,,
PolypGen__C4_29_endocv2021_positive_738,0.3304440975189209,0.3304440975189209,0.0,,,
PolypGen__C4_29_endocv2021_positive_606,0.33189281821250916,0.33189281821250916,0.0,,,
PolypGen__C2_EndoCV2021_001091,0.33310467004776,0.33310467004776,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000166,0.3473464250564575,0.3473464250564575,0.0,,,
PolypGen__C1_177OLCV1_100S0005,0.3491271734237671,0.3491271734237671,0.0,,,
PolypGen__C2_EndoCV2021_001073,0.3499999940395355,0.3499999940395355,0.0,,,
PolypGen__C4_14_endocv2021_positive_1266,0.35003378987312317,0.35003378987312317,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100049,0.350548654794693,0.350548654794693,0.0,,,
PolypGen__C4_25_endocv2021_positive_1037,0.3515896201133728,0.3515896201133728,0.0,,,
PolypGen__C1_155OLCV1_100H0010,0.3613312244415283,0.3613312244415283,0.0,,,
PolypGen__C3_C3_EndoCV2021_00154,0.36204472184181213,0.36204472184181213,0.0,,,
PolypGen__C1_350OLCV1_100H0004,0.36210447549819946,0.36210447549819946,0.0,,,
PolypGen__C4_24_endocv2021_positive_801,0.36454516649246216,0.36454516649246216,0.0,,,
PolypGen__C1_422OLCV1_100H0002,0.36537832021713257,0.36537832021713257,0.0,,,
PolypGen__C4_34_endocv2021_positive_432,0.36680328845977783,0.36680328845977783,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000252,0.3713625967502594,0.3713625967502594,0.0,,,
PolypGen__C3_C3_EndoCV2021_00136,0.3714104890823364,0.3714104890823364,0.0,,,
PolypGen__C4_19_endocv2021_positive_1410,0.3761915862560272,0.3761915862560272,0.0,,,
PolypGen__C2_EndoCV2021_001386,0.3770883083343506,0.3770883083343506,0.0,,,
PolypGen__C4_22_endocv2021_positive_1095,0.3807189464569092,0.3807189464569092,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000352,0.3829236626625061,0.3829236626625061,0.0,,,
PolypGen__C3_C3_EndoCV2021_0024,0.3861386179924011,0.3861386179924011,0.0,,,
PolypGen__C4_25_endocv2021_positive_172,0.39024388790130615,0.39024388790130615,0.0,,,
PolypGen__C2_EndoCV2021_001156,0.3907044231891632,0.3907044231891632,0.0,,,
PolypGen__C3_C3_EndoCV2021_0042,0.39250555634498596,0.39250555634498596,0.0,,,
PolypGen__C2_EndoCV2021_001129,0.39331290125846863,0.39331290125846863,0.0,,,
PolypGen__C2_EndoCV2021_001236,0.39561665058135986,0.39561665058135986,0.0,,,
PolypGen__C3_C3_EndoCV2021_00489,0.39722222089767456,0.39722222089767456,0.0,,,
PolypGen__C1_106OLCV1_100H0012,0.39832761883735657,0.39832761883735657,0.0,,,
PolypGen__C4_9_endocv2021_positive_864,0.3999609649181366,0.3999609649181366,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000082,0.40684473514556885,0.40684473514556885,0.0,,,
PolypGen__C4_9_endocv2021_positive_1006,0.4095557630062103,0.4095557630062103,0.0,,,
PolypGen__C3_C3_EndoCV2021_00490,0.41158536076545715,0.41158536076545715,0.0,,,
PolypGen__C1_596OLCV1_100H0002,0.413883775472641,0.413883775472641,0.0,,,
PolypGen__C2_EndoCV2021_001192,0.4186991751194,0.4186991751194,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100113,0.41951218247413635,0.41951218247413635,0.0,,,
PolypGen__C2_EndoCV2021_001183,0.4231788218021393,0.4231788218021393,0.0,,,
PolypGen__C4_19_endocv2021_positive_1307,0.4233452379703522,0.4233452379703522,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000284,0.4269970953464508,0.4269970953464508,0.0,,,
PolypGen__C1_296OLCV1_100H0008,0.4272211790084839,0.4272211790084839,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000285,0.42754536867141724,0.42754536867141724,0.0,,,
PolypGen__C3_C3_EndoCV2021_00368,0.42828282713890076,0.42828282713890076,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000338,0.43017545342445374,0.43017545342445374,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000361,0.432062566280365,0.432062566280365,0.0,,,
PolypGen__C1_459OLCV1_100H0012,0.4322815537452698,0.4322815537452698,0.0,,,
PolypGen__C3_C3_EndoCV2021_00155,0.4455164670944214,0.4455164670944214,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000198,0.4482084810733795,0.4482084810733795,0.0,,,
PolypGen__C4_25_endocv2021_positive_761,0.4486006796360016,0.4486006796360016,0.0,,,
PolypGen__C1_241OLCV1_100H0002,0.4505622982978821,0.4505622982978821,0.0,,,
PolypGen__C2_EndoCV2021_001281,0.4513345956802368,0.4513345956802368,0.0,,,
PolypGen__C2_EndoCV2021_001382,0.45173999667167664,0.45173999667167664,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000362,0.453504353761673,0.453504353761673,0.0,,,
PolypGen__C2_EndoCV2021_001008,0.4545454680919647,0.4545454680919647,0.0,,,
PolypGen__C4_33_endocv2021_positive_1130,0.45518869161605835,0.45518869161605835,0.0,,,
PolypGen__C3_C3_EndoCV2021_00483,0.45584046840667725,0.45584046840667725,0.0,,,
PolypGen__C3_C3_EndoCV2021_00424,0.4579487144947052,0.4579487144947052,0.0,,,
PolypGen__C4_5_endocv2021_positive_632,0.465160071849823,0.465160071849823,0.0,,,
PolypGen__C4_19_endocv2021_positive_1477,0.46599775552749634,0.46599775552749634,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100022,0.4663945436477661,0.4663945436477661,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000193,0.46988624334335327,0.46988624334335327,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000327,0.47601810097694397,0.47601810097694397,0.0,,,
PolypGen__C4_9_endocv2021_positive_586,0.47645342350006104,0.47645342350006104,0.0,,,
PolypGen__C3_C3_EndoCV2021_00277,0.4781714379787445,0.4781714379787445,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100092,0.4814090132713318,0.4814090132713318,0.0,,,
PolypGen__C3_C3_EndoCV2021_00245,0.48526808619499207,0.48526808619499207,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000214,0.4910522401332855,0.4910522401332855,0.0,,,
PolypGen__C4_9_endocv2021_positive_198,0.4922143518924713,0.4922143518924713,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000371,0.4959245026111603,0.4959245026111603,0.0,,,
PolypGen__C4_14_endocv2021_positive_902,0.4970383942127228,0.4970383942127228,0.0,,,
PolypGen__C1_148OLCV1_100H0004,0.49704840779304504,0.49704840779304504,0.0,,,
PolypGen__C1_205OLCV1_100H0004,0.5002928972244263,0.5002928972244263,0.0,,,
PolypGen__C4_16_endocv2021_positive_711,0.5030242204666138,0.5030242204666138,0.0,,,
PolypGen__C1_535OLCV1_100H0010,0.5049116015434265,0.5049116015434265,0.0,,,
PolypGen__C1_278OLCV1_100H0010,0.5052961707115173,0.5052961707115173,0.0,,,
PolypGen__C1_176OLCV1_100H0089,0.5080304145812988,0.5080304145812988,0.0,,,
PolypGen__C3_C3_EndoCV2021_00284,0.5085307955741882,0.5085307955741882,0.0,,,
PolypGen__C3_C3_EndoCV2021_00449,0.5088601112365723,0.5088601112365723,0.0,,,
PolypGen__C1_106OLCV1_100H0014,0.5113759636878967,0.5113759636878967,0.0,,,
PolypGen__C2_EndoCV2021_001306,0.5136539340019226,0.5136539340019226,0.0,,,
PolypGen__C4_14_endocv2021_positive_519,0.5149230360984802,0.5149230360984802,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000181,0.5163934230804443,0.5163934230804443,0.0,,,
PolypGen__C2_EndoCV2021_001363,0.5164055228233337,0.5164055228233337,0.0,,,
PolypGen__C3_C3_EndoCV2021_00262,0.5167785286903381,0.5167785286903381,0.0,,,
PolypGen__C1_186OLCV1_100H0066,0.5173068046569824,0.5173068046569824,0.0,,,
PolypGen__C2_EndoCV2021_001311,0.519002377986908,0.519002377986908,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000369,0.5210237503051758,0.5210237503051758,0.0,,,
PolypGen__C1_597OLCV1_100H0042,0.5232778787612915,0.5232778787612915,0.0,,,
PolypGen__C4_11_endocv2021_positive_843,0.5270143747329712,0.5270143747329712,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100011,0.5274426937103271,0.5274426937103271,0.0,,,
PolypGen__C2_EndoCV2021_001336,0.5278152227401733,0.5278152227401733,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100093,0.5293440818786621,0.5293440818786621,0.0,,,
PolypGen__C3_C3_EndoCV2021_00337,0.5321100950241089,0.5321100950241089,0.0,,,
PolypGen__C1_422OLCV1_100H0038,0.5372217893600464,0.5372217893600464,0.0,,,
PolypGen__C2_EndoCV2021_001322,0.5392156839370728,0.5392156839370728,0.0,,,
PolypGen__C1_186OLCV1_100H0063,0.5432223081588745,0.5432223081588745,0.0,,,
PolypGen__C3_C3_EndoCV2021_00443,0.5456147789955139,0.5456147789955139,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100028,0.5466970205307007,0.5466970205307007,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000337,0.5470548272132874,0.5470548272132874,0.0,,,
PolypGen__C3_C3_EndoCV2021_00417,0.5473534464836121,0.5473534464836121,0.0,,,
PolypGen__C2_EndoCV2021_001307,0.5480494499206543,0.5480494499206543,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100075,0.5486782789230347,0.5486782789230347,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000028,0.5497185587882996,0.5497185587882996,0.0,,,
PolypGen__C3_C3_EndoCV2021_00318,0.5509779453277588,0.5507487654685974,-0.00022917985916137695,,,
PolypGen__C5_EndoCV2021_C5_50000027,0.5549623370170593,0.5549623370170593,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000199,0.5673229694366455,0.5673229694366455,0.0,,,
PolypGen__C3_C3_EndoCV2021_00375,0.5679012537002563,0.5679012537002563,0.0,,,
PolypGen__C3_C3_EndoCV2021_00391,0.5680933594703674,0.5680933594703674,0.0,,,
PolypGen__C3_C3_EndoCV2021_0085,0.5681470036506653,0.5681470036506653,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000240,0.5685205459594727,0.5685205459594727,0.0,,,
PolypGen__C3_C3_EndoCV2021_00230,0.5700286030769348,0.5700286030769348,0.0,,,
PolypGen__C3_C3_EndoCV2021_0095,0.5701740980148315,0.5701740980148315,0.0,,,
PolypGen__C4_22_endocv2021_positive_1318,0.5709097385406494,0.5709097385406494,0.0,,,
PolypGen__C2_EndoCV2021_001024,0.5712976455688477,0.5712976455688477,0.0,,,
PolypGen__C1_284OLCV1_100H0004,0.57132887840271,0.57132887840271,0.0,,,
PolypGen__C1_176OLCV1_100H0255,0.5738182067871094,0.5738182067871094,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000360,0.5784832239151001,0.5784832239151001,0.0,,,
PolypGen__C4_9_endocv2021_positive_324,0.5793798565864563,0.5793798565864563,0.0,,,
PolypGen__C1_177OLCV1_100H0038,0.5827338099479675,0.5827338099479675,0.0,,,
PolypGen__C2_EndoCV2021_001324,0.583451509475708,0.583451509475708,0.0,,,
PolypGen__C1_667OLCV1_100H0024,0.5843348503112793,0.5843348503112793,0.0,,,
PolypGen__C4_5_endocv2021_positive_868,0.584632158279419,0.584632158279419,0.0,,,
PolypGen__C2_EndoCV2021_001348,0.585072934627533,0.585072934627533,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000251,0.5890470147132874,0.5890470147132874,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000323,0.5892857313156128,0.5892857313156128,0.0,,,
PolypGen__C1_204OLCV1_100H0006,0.5927750468254089,0.5927750468254089,0.0,,,
PolypGen__C1_742OLCV1_100H0008,0.5953654050827026,0.5953654050827026,0.0,,,
PolypGen__C3_C3_EndoCV2021_00283,0.5957319736480713,0.5957319736480713,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100076,0.5967130064964294,0.5967130064964294,0.0,,,
PolypGen__C3_C3_EndoCV2021_00455,0.5970930457115173,0.5970930457115173,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000153,0.5992329716682434,0.5992329716682434,0.0,,,
PolypGen__C4_28_endocv2021_positive_1342,0.6002303957939148,0.6002303957939148,0.0,,,
PolypGen__C3_C3_EndoCV2021_00351,0.6003611087799072,0.6003611087799072,0.0,,,
PolypGen__C4_9_endocv2021_positive_457,0.6013831496238708,0.6013831496238708,0.0,,,
PolypGen__C4_9_endocv2021_positive_538,0.6046338677406311,0.6046338677406311,0.0,,,
PolypGen__C3_C3_EndoCV2021_00152,0.6078431606292725,0.6078431606292725,0.0,,,
PolypGen__C1_419OLCV1_100H0020,0.6083794236183167,0.6083794236183167,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000196,0.6146126389503479,0.6146126389503479,0.0,,,
PolypGen__C3_C3_EndoCV2021_00434,0.61654132604599,0.61654132604599,0.0,,,
PolypGen__C3_C3_EndoCV2021_0032,0.6165703535079956,0.6165703535079956,0.0,,,
PolypGen__C2_EndoCV2021_001274,0.6183292865753174,0.6183292865753174,0.0,,,
PolypGen__C1_554OLCV1_100H0002,0.6205704212188721,0.6205704212188721,0.0,,,
PolypGen__C3_C3_EndoCV2021_00367,0.6214689016342163,0.6214689016342163,0.0,,,
PolypGen__C3_C3_EndoCV2021_00448,0.6224309802055359,0.6224309802055359,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000072,0.6234489679336548,0.6234489679336548,0.0,,,
PolypGen__C3_C3_EndoCV2021_00486,0.6261079907417297,0.6261079907417297,0.0,,,
PolypGen__C1_356OLCV1_100S0007,0.6302167773246765,0.6302167773246765,0.0,,,
PolypGen__C3_C3_EndoCV2021_00142,0.6322489380836487,0.6322489380836487,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000378,0.634482741355896,0.634482741355896,0.0,,,
PolypGen__C3_C3_EndoCV2021_00180,0.6351351141929626,0.6351351141929626,0.0,,,
PolypGen__C2_EndoCV2021_001023,0.6387237310409546,0.6387237310409546,0.0,,,
PolypGen__C3_C3_EndoCV2021_00258,0.6391869187355042,0.6391869187355042,0.0,,,
PolypGen__C3_C3_EndoCV2021_00249,0.6401486992835999,0.6401486992835999,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000124,0.640534520149231,0.640534520149231,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000322,0.6419841647148132,0.6419841647148132,0.0,,,
PolypGen__C1_425OLCV1_100H0016,0.6462931632995605,0.6462931632995605,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000206,0.6508087515830994,0.6508087515830994,0.0,,,
PolypGen__C3_C3_EndoCV2021_00496,0.6517207622528076,0.6517207622528076,0.0,,,
PolypGen__C3_C3_EndoCV2021_00369,0.6618531942367554,0.6618531942367554,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100109,0.6626102924346924,0.6626102924346924,0.0,,,
PolypGen__C1_176OLCV1_100H0912,0.6693353056907654,0.6693353056907654,0.0,,,
PolypGen__C4_20_endocv2021_positive_69,0.6699249148368835,0.6699249148368835,0.0,,,
PolypGen__C3_C3_EndoCV2021_00363,0.6712818145751953,0.6712818145751953,0.0,,,
PolypGen__C1_187OLCV1_100H0079,0.6722580790519714,0.6722580790519714,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000194,0.6754800081253052,0.6754800081253052,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000230,0.6755293011665344,0.6755293011665344,0.0,,,
PolypGen__C3_C3_EndoCV2021_00403,0.678244948387146,0.678244948387146,0.0,,,
PolypGen__C3_C3_EndoCV2021_00370,0.6796785593032837,0.6796785593032837,0.0,,,
PolypGen__C2_EndoCV2021_001331,0.6830466985702515,0.6830466985702515,0.0,,,
PolypGen__C3_C3_EndoCV2021_0064,0.6848167777061462,0.6848167777061462,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100007,0.6849843263626099,0.6849843263626099,0.0,,,
PolypGen__C4_19_endocv2021_positive_1222,0.685910165309906,0.685910165309906,0.0,,,
PolypGen__C2_EndoCV2021_001123,0.686748743057251,0.686748743057251,0.0,,,
PolypGen__C3_C3_EndoCV2021_00491,0.6902173757553101,0.6902173757553101,0.0,,,
PolypGen__C3_C3_EndoCV2021_00299,0.691171407699585,0.691171407699585,0.0,,,
PolypGen__C2_EndoCV2021_001071,0.6922879815101624,0.6922879815101624,0.0,,,
PolypGen__C1_925OLCV1_100H0014,0.6926649808883667,0.6926649808883667,0.0,,,
PolypGen__C2_EndoCV2021_001097,0.692710816860199,0.692710816860199,0.0,,,
PolypGen__C3_C3_EndoCV2021_00487,0.692727267742157,0.692727267742157,0.0,,,
PolypGen__C3_C3_EndoCV2021_00215,0.699881374835968,0.699881374835968,0.0,,,
