image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C4_11_endocv2021_positive_948,0.20762422680854797,0.20762422680854797,0.0,,,
PolypGen__C4_31_endocv2021_positive_251,0.20797033607959747,0.20797033607959747,0.0,,,
PolypGen__C4_10_endocv2021_positive_1006,0.2085532248020172,0.2085532248020172,0.0,,,
PolypGen__C4_28_endocv2021_positive_1311,0.2089420109987259,0.2089420109987259,0.0,,,
PolypGen__C1_711OLCV1_100H0002,0.20911458134651184,0.20911458134651184,0.0,,,
PolypGen__C4_4_endocv2021_positive_1020,0.2130499929189682,0.2130499929189682,0.0,,,
PolypGen__C1_887OLCV1_100H0002,0.21555763483047485,0.21555763483047485,0.0,,,
PolypGen__C4_14_endocv2021_positive_1266,0.21815602481365204,0.21815602481365204,0.0,,,
PolypGen__C1_491OLCV1_100H0004,0.21970298886299133,0.21970298886299133,0.0,,,
PolypGen__C4_11_endocv2021_positive_968,0.22055675089359283,0.22055675089359283,0.0,,,
PolypGen__C4_23_endocv2021_positive_440,0.22120189666748047,0.22120189666748047,0.0,,,
PolypGen__C3_C3_EndoCV2021_00278,0.22211004793643951,0.22211004793643951,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000359,0.22253184020519257,0.22253184020519257,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000348,0.22298066318035126,0.22298066318035126,0.0,,,
PolypGen__C4_23_endocv2021_positive_310,0.2259289026260376,0.2259289026260376,0.0,,,
PolypGen__C4_11_endocv2021_positive_976,0.2280636727809906,0.2280636727809906,0.0,,,
PolypGen__C2_EndoCV2021_001281,0.23004987835884094,0.23004987835884094,0.0,,,
PolypGen__C4_9_endocv2021_positive_586,0.23070183396339417,0.23070183396339417,0.0,,,
PolypGen__C4_20_endocv2021_positive_873,0.23109965026378632,0.23109965026378632,0.0,,,
PolypGen__C1_378OLCV1_100H0016,0.23245587944984436,0.23245587944984436,0.0,,,
PolypGen__C3_C3_EndoCV2021_00202,0.23384656012058258,0.23384656012058258,0.0,,,
PolypGen__C1_597OLCV1_100H0032,0.2515868544578552,0.2515868544578552,0.0,,,
PolypGen__C1_422OLCV1_100H0002,0.25494861602783203,0.25494861602783203,0.0,,,
PolypGen__C4_24_endocv2021_positive_1074,0.2576836347579956,0.2576836347579956,0.0,,,
PolypGen__C3_C3_EndoCV2021_00366,0.25975772738456726,0.25975772738456726,0.0,,,
PolypGen__C4_22_endocv2021_positive_1318,0.26535141468048096,0.26535141468048096,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000087,0.2668440639972687,0.2668440639972687,0.0,,,
PolypGen__C1_963OLCV1_100H0006,0.26696979999542236,0.26696979999542236,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100110,0.2672460675239563,0.2672460675239563,0.0,,,
PolypGen__C4_31_endocv2021_positive_1403,0.26775720715522766,0.26775720715522766,0.0,,,
PolypGen__C3_C3_EndoCV2021_00454,0.2705099880695343,0.2705099880695343,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000008,0.27193373441696167,0.27193373441696167,0.0,,,
PolypGen__C2_EndoCV2021_001090,0.27407407760620117,0.27407407760620117,0.0,,,
PolypGen__C2_EndoCV2021_001374,0.28007638454437256,0.28007638454437256,0.0,,,
PolypGen__C4_29_endocv2021_positive_471,0.2807922959327698,0.2807922959327698,0.0,,,
PolypGen__C3_C3_EndoCV2021_009,0.2840554416179657,0.2840554416179657,0.0,,,
PolypGen__C2_EndoCV2021_001327,0.28794196248054504,0.28794196248054504,0.0,,,
PolypGen__C3_C3_EndoCV2021_00229,0.29106029868125916,0.29106029868125916,0.0,,,
PolypGen__C4_19_endocv2021_positive_1496,0.2939719259738922,0.2939719259738922,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100031,0.2949203848838806,0.2949203848838806,0.0,,,
PolypGen__C3_C3_EndoCV2021_00398,0.29752546548843384,0.29752546548843384,0.0,,,
PolypGen__C4_35_endocv2021_negative_1005,0.30011704564094543,0.30011704564094543,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000199,0.30161088705062866,0.30161088705062866,0.0,,,
PolypGen__C1_419OLCV1_100H0014,0.30194634199142456,0.30194634199142456,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000232,0.31362006068229675,0.31362006068229675,0.0,,,
PolypGen__C3_C3_EndoCV2021_00374,0.31382977962493896,0.31382977962493896,0.0,,,
PolypGen__C4_25_endocv2021_positive_1037,0.3154696226119995,0.3154696226119995,0.0,,,
PolypGen__C4_29_endocv2021_positive_606,0.3155856728553772,0.3155856728553772,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100018,0.3178475797176361,0.3178475797176361,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000224,0.32126277685165405,0.32126277685165405,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000222,0.3217821717262268,0.3217821717262268,0.0,,,
PolypGen__C4_29_endocv2021_positive_738,0.3285360634326935,0.3285360634326935,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100019,0.33130577206611633,0.33130577206611633,0.0,,,
PolypGen__C2_EndoCV2021_001091,0.33600884675979614,0.33600884675979614,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100036,0.3476164937019348,0.3476164937019348,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000166,0.348398357629776,0.348398357629776,0.0,,,
PolypGen__C2_EndoCV2021_001386,0.35164836049079895,0.35164836049079895,0.0,,,
PolypGen__C1_177OLCV1_100S0005,0.3558673560619354,0.3558673560619354,0.0,,,
PolypGen__C1_350OLCV1_100H0004,0.3567669093608856,0.3567669093608856,0.0,,,
PolypGen__C2_EndoCV2021_001008,0.35815268754959106,0.35815268754959106,0.0,,,
PolypGen__C2_EndoCV2021_001073,0.3604852557182312,0.3604852557182312,0.0,,,
PolypGen__C4_22_endocv2021_positive_1095,0.3608305752277374,0.3608305752277374,0.0,,,
PolypGen__C1_155OLCV1_100H0010,0.3619047701358795,0.3619047701358795,0.0,,,
PolypGen__C1_169OLCV1_100H0007,0.3652968108654022,0.3652968108654022,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000116,0.3670748770236969,0.3670748770236969,0.0,,,
PolypGen__C4_25_endocv2021_positive_761,0.3683500587940216,0.3683500587940216,0.0,,,
PolypGen__C1_295OLCV1_100H0006,0.3709157705307007,0.3709157705307007,0.0,,,
PolypGen__C1_356OLCV1_100S0007,0.3746803104877472,0.3746803104877472,0.0,,,
PolypGen__C4_19_endocv2021_positive_1410,0.37716424465179443,0.37716424465179443,0.0,,,
PolypGen__C4_24_endocv2021_positive_801,0.3773253858089447,0.3773253858089447,0.0,,,
PolypGen__C4_5_endocv2021_positive_632,0.3790365159511566,0.3790365159511566,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000352,0.3834196925163269,0.3834196925163269,0.0,,,
PolypGen__C3_C3_EndoCV2021_0024,0.386776864528656,0.386776864528656,0.0,,,
PolypGen__C3_C3_EndoCV2021_0042,0.38841134309768677,0.38841134309768677,0.0,,,
PolypGen__C3_C3_EndoCV2021_00154,0.3889734447002411,0.3889734447002411,0.0,,,
PolypGen__C1_106OLCV1_100H0012,0.39511823654174805,0.39511823654174805,0.0,,,
PolypGen__C3_C3_EndoCV2021_00489,0.39888423681259155,0.39888423681259155,0.0,,,
PolypGen__C4_9_endocv2021_positive_864,0.39984390139579773,0.39984390139579773,0.0,,,
PolypGen__C4_34_endocv2021_positive_432,0.40044742822647095,0.40044742822647095,0.0,,,
PolypGen__C4_25_endocv2021_positive_172,0.4049168527126312,0.4049168527126312,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100076,0.405574232339859,0.405574232339859,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000193,0.4079992175102234,0.4079992175102234,0.0,,,
PolypGen__C1_596OLCV1_100H0002,0.41117554903030396,0.41117554903030396,0.0,,,
PolypGen__C3_C3_EndoCV2021_00490,0.41162967681884766,0.41162967681884766,0.0,,,
PolypGen__C2_EndoCV2021_001192,0.4130757749080658,0.4130757749080658,0.0,,,
PolypGen__C2_EndoCV2021_001236,0.41510918736457825,0.41510918736457825,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000284,0.4179817736148834,0.4179817736148834,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000285,0.41831517219543457,0.41831517219543457,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100113,0.42019543051719666,0.42019543051719666,0.0,,,
PolypGen__C2_EndoCV2021_001183,0.4233964681625366,0.4233964681625366,0.0,,,
PolypGen__C3_C3_EndoCV2021_00368,0.42828282713890076,0.42828282713890076,0.0,,,
PolypGen__C4_16_endocv2021_positive_711,0.4317697286605835,0.4317697286605835,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000082,0.4361833930015564,0.4361833930015564,0.0,,,
PolypGen__C3_C3_EndoCV2021_00424,0.436860054731369,0.436860054731369,0.0,,,
PolypGen__C2_EndoCV2021_001129,0.4395090639591217,0.4395090639591217,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000338,0.4413992166519165,0.4413992166519165,0.0,,,
PolypGen__C4_14_endocv2021_positive_902,0.4449082911014557,0.4449082911014557,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000198,0.44778066873550415,0.44778066873550415,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000362,0.4550769329071045,0.4550769329071045,0.0,,,
PolypGen__C3_C3_EndoCV2021_00483,0.45669934153556824,0.45669934153556824,0.0,,,
PolypGen__C2_EndoCV2021_001382,0.4573333263397217,0.4573333263397217,0.0,,,
PolypGen__C1_205OLCV1_100H0004,0.457446813583374,0.457446813583374,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100022,0.4641396105289459,0.4641396105289459,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000327,0.47090908885002136,0.47090908885002136,0.0,,,
PolypGen__C4_19_endocv2021_positive_1477,0.47527003288269043,0.47527003288269043,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000361,0.4787003695964813,0.4787003695964813,0.0,,,
PolypGen__C1_241OLCV1_100H0002,0.47880417108535767,0.47880417108535767,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000214,0.4895908236503601,0.4895908236503601,0.0,,,
PolypGen__C4_33_endocv2021_positive_1130,0.4907975494861603,0.4907975494861603,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100092,0.492000013589859,0.492000013589859,0.0,,,
PolypGen__C3_C3_EndoCV2021_00277,0.4947718679904938,0.4947718679904938,0.0,,,
PolypGen__C2_EndoCV2021_001344,0.4953836500644684,0.4953836500644684,0.0,,,
PolypGen__C2_EndoCV2021_001306,0.49622642993927,0.49622642993927,0.0,,,
PolypGen__C4_9_endocv2021_positive_538,0.49726688861846924,0.49726688861846924,0.0,,,
PolypGen__C3_C3_EndoCV2021_00449,0.5102311968803406,0.5102311968803406,0.0,,,
PolypGen__C3_C3_EndoCV2021_00275,0.5110984444618225,0.5110984444618225,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000371,0.5131403207778931,0.5131403207778931,0.0,,,
PolypGen__C3_C3_EndoCV2021_00262,0.5135135054588318,0.5135135054588318,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000181,0.5163934230804443,0.5163934230804443,0.0,,,
PolypGen__C1_106OLCV1_100H0014,0.5194375514984131,0.5194375514984131,0.0,,,
PolypGen__C1_535OLCV1_100H0010,0.5195876359939575,0.5195876359939575,0.0,,,
PolypGen__C1_176OLCV1_100H0089,0.5198084712028503,0.5198084712028503,0.0,,,
PolypGen__C1_278OLCV1_100H0010,0.5198526382446289,0.5198526382446289,0.0,,,
PolypGen__C2_EndoCV2021_001311,0.5203837156295776,0.5203837156295776,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000027,0.5257879495620728,0.5257879495620728,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100007,0.5271661877632141,0.5271661877632141,0.0,,,
PolypGen__C1_186OLCV1_100H0066,0.5286129713058472,0.5286129713058472,0.0,,,
PolypGen__C3_C3_EndoCV2021_00337,0.529411792755127,0.529411792755127,0.0,,,
PolypGen__C1_597OLCV1_100H0042,0.5297504663467407,0.5297504663467407,0.0,,,
PolypGen__C3_C3_EndoCV2021_00284,0.5337975025177002,0.5337975025177002,0.0,,,
PolypGen__C2_EndoCV2021_001363,0.5345832109451294,0.5345832109451294,0.0,,,
PolypGen__C2_EndoCV2021_001336,0.5357776284217834,0.5357776284217834,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100093,0.5399060845375061,0.5399060845375061,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000337,0.5410003662109375,0.5410003662109375,0.0,,,
PolypGen__C2_EndoCV2021_001307,0.5455412268638611,0.5455412268638611,0.0,,,
PolypGen__C3_C3_EndoCV2021_00417,0.5496402978897095,0.5496402978897095,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000369,0.5506020188331604,0.5506020188331604,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000028,0.5512700080871582,0.5512700080871582,0.0,,,
PolypGen__C3_C3_EndoCV2021_00491,0.5528630614280701,0.5528630614280701,0.0,,,
PolypGen__C3_C3_EndoCV2021_00230,0.5560482740402222,0.5560482740402222,0.0,,,
PolypGen__C1_422OLCV1_100H0038,0.5608974099159241,0.5608974099159241,0.0,,,
PolypGen__C3_C3_EndoCV2021_00443,0.561020016670227,0.561020016670227,0.0,,,
PolypGen__C3_C3_EndoCV2021_0085,0.5620663166046143,0.5620663166046143,0.0,,,
PolypGen__C1_186OLCV1_100H0063,0.5621469020843506,0.5621469020843506,0.0,,,
PolypGen__C4_9_endocv2021_positive_324,0.5661658048629761,0.5661658048629761,0.0,,,
PolypGen__C3_C3_EndoCV2021_00375,0.5702479481697083,0.5702479481697083,0.0,,,
PolypGen__C1_199OLCV1_100H0010,0.5714752674102783,0.5714752674102783,0.0,,,
PolypGen__C3_C3_EndoCV2021_00391,0.573122501373291,0.573122501373291,0.0,,,
PolypGen__C1_176OLCV1_100H0255,0.5738242864608765,0.5738242864608765,0.0,,,
PolypGen__C3_C3_EndoCV2021_0095,0.5776340365409851,0.5776340365409851,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000360,0.5802249908447266,0.5802249908447266,0.0,,,
PolypGen__C4_5_endocv2021_positive_868,0.5819265246391296,0.5819265246391296,0.0,,,
PolypGen__C1_667OLCV1_100H0024,0.5858754515647888,0.5858754515647888,0.0,,,
PolypGen__C2_EndoCV2021_001348,0.5872512459754944,0.5872512459754944,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000323,0.5882353186607361,0.5882353186607361,0.0,,,
PolypGen__C4_9_endocv2021_positive_457,0.5894025564193726,0.5894025564193726,0.0,,,
PolypGen__C1_204OLCV1_100H0006,0.5908529162406921,0.5908529162406921,0.0,,,
PolypGen__C2_EndoCV2021_001324,0.5915221571922302,0.5915221571922302,0.0,,,
PolypGen__C1_177OLCV1_100H0038,0.5919002890586853,0.5919002890586853,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000153,0.5941784977912903,0.5941784977912903,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000251,0.595893383026123,0.595893383026123,0.0,,,
PolypGen__C1_742OLCV1_100H0008,0.5974955558776855,0.5974955558776855,0.0,,,
PolypGen__C3_C3_EndoCV2021_00351,0.601844847202301,0.601844847202301,0.0,,,
PolypGen__C4_28_endocv2021_positive_1342,0.6048856377601624,0.6048856377601624,0.0,,,
PolypGen__C3_C3_EndoCV2021_00152,0.6055375933647156,0.6055375933647156,0.0,,,
PolypGen__C3_C3_EndoCV2021_00283,0.6101343035697937,0.6101343035697937,0.0,,,
PolypGen__C3_C3_EndoCV2021_00455,0.6135887503623962,0.6135887503623962,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100075,0.6137025952339172,0.6137025952339172,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000196,0.6138491630554199,0.6138491630554199,0.0,,,
PolypGen__C3_C3_EndoCV2021_00434,0.6146095991134644,0.6146095991134644,0.0,,,
PolypGen__C1_419OLCV1_100H0020,0.6147685647010803,0.6147685647010803,0.0,,,
PolypGen__C3_C3_EndoCV2021_0032,0.6170932054519653,0.6170932054519653,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000072,0.6190972924232483,0.6190972924232483,0.0,,,
PolypGen__C3_C3_EndoCV2021_00367,0.6214689016342163,0.6214689016342163,0.0,,,
PolypGen__C2_EndoCV2021_001123,0.6245923042297363,0.6245923042297363,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000240,0.6251863837242126,0.6251863837242126,0.0,,,
PolypGen__C1_554OLCV1_100H0002,0.6275197267532349,0.6275197267532349,0.0,,,
PolypGen__C1_148OLCV1_100H0004,0.6280992031097412,0.6280992031097412,0.0,,,
PolypGen__C3_C3_EndoCV2021_00448,0.6305555701255798,0.6305555701255798,0.0,,,
PolypGen__C1_425OLCV1_100H0016,0.6315484642982483,0.6315484642982483,0.0,,,
PolypGen__C3_C3_EndoCV2021_00142,0.6321757435798645,0.6321757435798645,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000378,0.6338514685630798,0.6338514685630798,0.0,,,
PolypGen__C2_EndoCV2021_001023,0.6352320909500122,0.6352320909500122,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000124,0.6364858746528625,0.6364858746528625,0.0,,,
PolypGen__C3_C3_EndoCV2021_00180,0.6394557952880859,0.6394557952880859,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000322,0.6431400775909424,0.6431400775909424,0.0,,,
PolypGen__C3_C3_EndoCV2021_00258,0.6465517282485962,0.6465517282485962,0.0,,,
PolypGen__C2_EndoCV2021_001274,0.6471289992332458,0.6471289992332458,0.0,,,
PolypGen__C4_11_endocv2021_positive_843,0.6477453708648682,0.6477453708648682,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000206,0.6494252681732178,0.6494252681732178,0.0,,,
PolypGen__C3_C3_EndoCV2021_00486,0.6513973474502563,0.6513973474502563,0.0,,,
PolypGen__C1_176OLCV1_100H0912,0.6610611081123352,0.6610611081123352,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000230,0.6616541147232056,0.6616541147232056,0.0,,,
PolypGen__C3_C3_EndoCV2021_00369,0.6618531942367554,0.6618531942367554,0.0,,,
PolypGen__C1_925OLCV1_100H0014,0.668943464756012,0.668943464756012,0.0,,,
PolypGen__C4_20_endocv2021_positive_69,0.6693822741508484,0.6693822741508484,0.0,,,
PolypGen__C2_EndoCV2021_001071,0.669394850730896,0.669394850730896,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000260,0.6709617972373962,0.6709617972373962,0.0,,,
PolypGen__C3_C3_EndoCV2021_00403,0.6743119359016418,0.6743119359016418,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100109,0.6745195388793945,0.6745195388793945,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000194,0.6750708818435669,0.6750708818435669,0.0,,,
PolypGen__C1_187OLCV1_100H0079,0.6775670647621155,0.6775670647621155,0.0,,,
PolypGen__C3_C3_EndoCV2021_0064,0.6820566654205322,0.6820566654205322,0.0,,,
PolypGen__C1_419OLCV1_100H0026,0.682125449180603,0.682125449180603,0.0,,,
PolypGen__C3_C3_EndoCV2021_00370,0.6859791278839111,0.6859791278839111,0.0,,,
PolypGen__C4_19_endocv2021_positive_1222,0.687092125415802,0.687092125415802,0.0,,,
PolypGen__C2_EndoCV2021_001331,0.6887234449386597,0.6887234449386597,0.0,,,
PolypGen__C3_C3_EndoCV2021_00299,0.6889654994010925,0.6889654994010925,0.0,,,
PolypGen__C2_EndoCV2021_001097,0.6927480697631836,0.6927480697631836,0.0,,,
PolypGen__C3_C3_EndoCV2021_00215,0.6958947777748108,0.6958947777748108,0.0,,,
PolypGen__C2_EndoCV2021_001371,0.6968711018562317,0.6968711018562317,0.0,,,
